W,p11_load.c,1,1,c_builtin,W0576,UNC,X99,The character except for basic source character is used in the comment of source file `p11_load.c'.
W,libp11-int.h,1,1,c_builtin,W0576,UNC,X99,The character except for basic source character is used in the comment of source file `libp11-int.h'.
W,config.h,64,1,c_builtin,W0576,UNC,X99,The character except for basic source character is used in the comment of source file `config.h'.
W,p11_err.h,26,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11.h,42,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11.h,415,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,pkcs11.h,799,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,pkcs11.h,801,17,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,pkcs11.h,800,32,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,pkcs11.h,801,22,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,pkcs11.h,1267,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,pkcs11.h,1267,42,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,pkcs11.h,1267,57,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,54,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,68,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,69,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,82,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,83,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,84,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,101,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,102,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,103,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,104,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,112,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,113,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,114,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,115,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,123,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,126,11,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,126,14,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,131,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,132,24,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,136,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,137,25,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,144,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,145,48,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,146,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,147,50,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,148,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,149,47,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,150,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,151,49,c_builtin,W0549,UNC,X99,A formal argument of macro doesn't enclosed by `()'.
W,libp11-int.h,156,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,190,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,193,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,196,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11-int.h,203,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,pkcs11.h,766,3,c_builtin,W0491,UNC,X99,The same identifier name `CK_ECDH1_DERIVE_PARAMS' is also used in the declaration of other namespace.
C,pkcs11.h,760,16,c_builtin,C0001,INF,X99,A warning is detected as a pair of this identifier `CK_ECDH1_DERIVE_PARAMS'.
W,pkcs11.h,776,3,c_builtin,W0491,UNC,X99,The same identifier name `CK_RSA_PKCS_OAEP_PARAMS' is also used in the declaration of other namespace.
C,pkcs11.h,770,16,c_builtin,C0001,INF,X99,A warning is detected as a pair of this identifier `CK_RSA_PKCS_OAEP_PARAMS'.
W,pkcs11.h,782,3,c_builtin,W0491,UNC,X99,The same identifier name `CK_RSA_PKCS_PSS_PARAMS' is also used in the declaration of other namespace.
C,pkcs11.h,778,16,c_builtin,C0001,INF,X99,A warning is detected as a pair of this identifier `CK_RSA_PKCS_PSS_PARAMS'.
W,p11_load.c,33,10,c_builtin,W9003,UNC,X99,An object typed `char *' is implicitly converted into an object of type `int'.
W,p11_load.c,33,10,c_builtin,W9003,UNC,X99,An object typed `void *' is implicitly converted into an object of type `PKCS11_CTX_private *'.
W,p11_load.c,37,8,c_builtin,W9003,UNC,X99,An object typed `char *' is implicitly converted into an object of type `int'.
W,p11_load.c,37,8,c_builtin,W9003,UNC,X99,An object typed `void *' is implicitly converted into an object of type `PKCS11_CTX *'.
W,p11_load.c,41,5,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,37,6,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,42,7,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,33,8,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,43,7,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,33,8,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,44,7,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,33,8,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,45,7,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,33,8,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,36,8,c_builtin,W1073,UNC,X99,Return value of the function `memset' is discarded.
W,p11_load.c,40,8,c_builtin,W1073,UNC,X99,Return value of the function `memset' is discarded.
W,p11_load.c,57,56,c_builtin,W0492,UNC,X99,"The same identifier name `init_args' is also used in the member of structure/union, label, tag or normal identifier."
C,libp11-int.h,46,8,c_builtin,C0001,INF,X99,A warning is detected as a pair of this identifier `init_args'.
W,p11_load.c,59,30,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,57,39,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,61,11,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,59,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,62,3,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,59,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,64,7,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,59,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,64,33,c_builtin,W9003,UNC,X99,An object typed `char *' is implicitly converted into an object of type `int'.
W,p11_load.c,59,22,c_builtin,W0100,UNC,X99,The variable `cpriv' has not been reassigned since the initial value is assigned. It may be able to be defined as `const' with an initial value.
W,p11_load.c,57,39,c_builtin,W0104,UNC,X99,The value of formal argument `ctx' is not change. It can be declarable with 'const'.
W,p11_load.c,57,56,c_builtin,W0104,UNC,X99,The value of formal argument `init_args' is not change. It can be declarable with 'const'.
W,p11_load.c,57,39,c_builtin,W0105,UNC,X99,The object which points the formal argument `ctx' is not change. It can be declaring as pointer type which points const object.
W,p11_load.c,72,30,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,70,33,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,77,7,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,77,43,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,78,11,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,79,3,c_builtin,W9003,UNC,X99,An object typed `char *' is implicitly converted into an object of type `int'.
W,p11_load.c,84,9,c_builtin,W0459,UNC,X99,A value of variable `args' doesn't set when this expression is evaluated. This program is danger.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,73,23,c_builtin,C1003,INF,X99,The problematic variable is defined here without initializer.
W,p11_load.c,87,24,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,88,12,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,88,20,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
W,p11_load.c,88,34,c_builtin,W0150,UNC,X99,An implicit type conversion from unsigned long to signed int.
W,p11_load.c,88,34,c_builtin,W9003,UNC,X99,An object typed `CK_RV' is implicitly converted into an object of type `int'.
W,p11_load.c,89,12,c_builtin,W0168,UNC,X99,An implicit type conversion from signed int to unsigned long.
W,p11_load.c,90,23,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,91,8,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,92,3,c_builtin,W9003,UNC,X99,An object typed `char *' is implicitly converted into an object of type `int'.
W,p11_load.c,97,32,c_builtin,W0459,UNC,X99,A value of variable `ck_info' doesn't set when this expression is evaluated. This program is danger.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,74,10,c_builtin,C1003,INF,X99,The problematic variable is defined here without initializer.
W,p11_load.c,97,12,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,97,20,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
W,p11_load.c,97,31,c_builtin,W0150,UNC,X99,An implicit type conversion from unsigned long to signed int.
W,p11_load.c,97,31,c_builtin,W9003,UNC,X99,An object typed `CK_RV' is implicitly converted into an object of type `int'.
W,p11_load.c,99,8,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,99,16,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
W,p11_load.c,100,23,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,101,8,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,72,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,102,3,c_builtin,W9003,UNC,X99,An object typed `char *' is implicitly converted into an object of type `int'.
W,p11_load.c,106,5,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,70,33,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,107,5,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,70,33,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,72,22,c_builtin,W0100,UNC,X99,The variable `cpriv' has not been reassigned since the initial value is assigned. It may be able to be defined as `const' with an initial value.
W,p11_load.c,70,33,c_builtin,W0104,UNC,X99,The value of formal argument `ctx' is not change. It can be declarable with 'const'.
W,p11_load.c,70,50,c_builtin,W0104,UNC,X99,The value of formal argument `name' is not change. It can be declarable with 'const'.
W,p11_load.c,70,33,c_builtin,W0105,UNC,X99,The object which points the formal argument `ctx' is not change. It can be declaring as pointer type which points const object.
W,p11_load.c,70,5,c_builtin,W1071,UNC,X99,Function `pkcs11_CTX_load' has multiple termination points.
W,p11_load.c,84,8,c_builtin,W1073,UNC,X99,Return value of the function `memset' is discarded.
W,p11_load.c,90,17,c_builtin,W1073,UNC,X99,Return value of the function `C_UnloadModule' is discarded.
W,p11_load.c,99,28,c_builtin,W1073,UNC,X99,Return value of the function `(anon)' is discarded.
W,p11_load.c,100,17,c_builtin,W1073,UNC,X99,Return value of the function `C_UnloadModule' is discarded.
W,p11_load.c,117,30,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,115,35,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,122,11,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,117,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,126,11,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,117,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,127,10,c_builtin,W0459,UNC,X99,A value of variable `_args' doesn't set when this expression is evaluated. This program is danger.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,118,23,c_builtin,C1003,INF,X99,The problematic variable is defined here without initializer.
W,p11_load.c,129,26,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,117,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,131,12,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,117,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,131,20,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
W,p11_load.c,131,34,c_builtin,W0150,UNC,X99,An implicit type conversion from unsigned long to signed int.
W,p11_load.c,131,34,c_builtin,W9003,UNC,X99,An object typed `CK_RV' is implicitly converted into an object of type `int'.
W,p11_load.c,132,12,c_builtin,W0168,UNC,X99,An implicit type conversion from signed int to unsigned long.
W,p11_load.c,133,3,c_builtin,W9003,UNC,X99,An object typed `char *' is implicitly converted into an object of type `int'.
W,p11_load.c,117,22,c_builtin,W0100,UNC,X99,The variable `cpriv' has not been reassigned since the initial value is assigned. It may be able to be defined as `const' with an initial value.
W,p11_load.c,120,6,c_builtin,W0100,UNC,X99,The variable `rv' has not been reassigned since the initial value is assigned. It may be able to be defined as `const' with an initial value.
W,p11_load.c,115,35,c_builtin,W0104,UNC,X99,The value of formal argument `ctx' is not change. It can be declarable with 'const'.
W,p11_load.c,115,35,c_builtin,W0105,UNC,X99,The object which points the formal argument `ctx' is not change. It can be declaring as pointer type which points const object.
W,p11_load.c,115,5,c_builtin,W1071,UNC,X99,Function `pkcs11_CTX_reload' has multiple termination points.
W,p11_load.c,127,9,c_builtin,W1073,UNC,X99,Return value of the function `memset' is discarded.
W,p11_load.c,145,30,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,143,36,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,148,11,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,p11_load.c,145,22,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,p11_load.c,149,8,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
